Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ROOM1:Zone Windows Total Heat Gain Energy [J](TimeStep),ROOM1:Zone Windows Total Heat Loss Energy [J](TimeStep),WALL_NORTH:Surface Inside Face Temperature [C](TimeStep),WALL_NORTH:Surface Outside Face Temperature [C](TimeStep),WALL_NORTH:Surface Inside Face Net Surface Thermal Radiation Heat Gain Energy [J](TimeStep),WALL_SOUTH:Surface Inside Face Temperature [C](TimeStep),WALL_SOUTH:Surface Outside Face Temperature [C](TimeStep),WALL_SOUTH:Surface Inside Face Net Surface Thermal Radiation Heat Gain Energy [J](TimeStep),WALL_EAST:Surface Inside Face Temperature [C](TimeStep),WALL_EAST:Surface Outside Face Temperature [C](TimeStep),WALL_EAST:Surface Inside Face Net Surface Thermal Radiation Heat Gain Energy [J](TimeStep),WALL_WEST:Surface Inside Face Temperature [C](TimeStep),WALL_WEST:Surface Outside Face Temperature [C](TimeStep),WALL_WEST:Surface Inside Face Net Surface Thermal Radiation Heat Gain Energy [J](TimeStep),FLOOR:Surface Inside Face Temperature [C](TimeStep),FLOOR:Surface Outside Face Temperature [C](TimeStep),FLOOR:Surface Inside Face Net Surface Thermal Radiation Heat Gain Energy [J](TimeStep),ROOF:Surface Inside Face Temperature [C](TimeStep),ROOF:Surface Outside Face Temperature [C](TimeStep),ROOF:Surface Inside Face Net Surface Thermal Radiation Heat Gain Energy [J](TimeStep),MYBINDO:Surface Inside Face Temperature [C](TimeStep),MYBINDO:Surface Outside Face Temperature [C](TimeStep),MYBINDO:Surface Inside Face Net Surface Thermal Radiation Heat Gain Energy [J](TimeStep),ROOM1:Zone Mean Air Temperature [C](TimeStep),ROOM1:Zone Air System Sensible Heating Energy [J](TimeStep),ROOM1:Zone Air System Sensible Cooling Energy [J](TimeStep) 
 04/16  04:00:00,22.8,0.0,171925.06343802472,30.88169824560049,25.273396884236682,183071.89266356346,31.50739496201618,25.859169731235458,-14454.088502603516,32.06538615148104,26.300460119949918,-233513.52411787183,31.44620782607195,25.754047816740442,-14995.015292381477,30.871453640812934,27.07161675182914,353122.4860170186,32.03943292292395,23.649114417032987,-424571.29019047314,27.474424631749343,23.57474483326763,151339.5394227482,28.0,0.0,2576527.2006760594 
 04/16  05:00:00,22.3,0.0,175704.10245216158,30.539142932231346,24.82836828571175,156620.340354876,31.104332795294923,25.351877402370064,-18328.173463263807,31.603812541520394,25.74156924949241,-216595.6814852999,31.0423567796522,25.247187573035447,-19291.02758273492,30.58705997097073,26.678692066286775,264685.4843878762,31.465812396002587,23.02894143684145,-317967.1503429024,27.052398051251544,23.090662503162093,150876.20813144886,28.000000000000004,0.0,2197294.931068775 
 04/16  06:00:00,22.4,0.0,165097.5141085604,30.192340727259417,24.74134758535641,135427.08279420383,30.702645897345022,25.197694826429206,-20738.76402196206,31.148032228643174,25.57534700026736,-198262.66902390277,30.641521798021152,25.095045685138043,-21016.93780058409,30.296260549529695,26.480270066273285,187859.28081400006,30.91793188760378,22.870501193178125,-222644.02349202769,26.935471519185285,23.179328007124752,139376.03073027308,28.000000000000004,0.0,1837583.067730742 
 04/16  07:00:00,21.8,0.0,85341.36681890023,29.85841363110418,24.64471848965916,116674.38181478702,30.313738404563548,25.020927816687532,-20796.533185558044,30.715490226778446,25.346801317967742,-181451.58589583728,30.259789897116697,24.9914108834878,-22625.954052401732,30.015056133674253,26.09001366320811,118015.4297582049,30.40910221711275,23.335129334571395,-141179.99364196244,26.74817360763666,22.959869911362603,131364.255202768,27.999999999999996,0.0,1506789.4775289502 
 04/16  08:00:00,22.2,46368.55111212578,0.0,29.54518346230614,25.203456750995958,102823.80808348728,29.944751944964477,25.482643397917048,-18414.156192453553,30.31370293056063,25.806132405651436,-163554.439393532,29.904238382736953,25.59268741725371,-21376.730945037063,29.747799488403793,26.005953256683163,62052.294559094,29.94670152504408,24.81562441354425,-68324.79879734885,27.039278236234168,23.53825024924845,106794.02268579025,28.0,0.0,1217765.2659964846 
 04/16  09:00:00,22.5,286833.69213415374,0.0,29.28790072182763,26.195046255580042,92185.12208643582,29.624402952949662,26.417909300952214,-11822.060064142279,29.976489669443815,26.689959538288427,-145786.71307172786,29.610342728871036,27.914224761537913,-19046.514474145835,29.525588799847235,25.943976588987535,19365.397331443815,29.57428593814798,27.80259411645544,-12480.029489874016,27.521288719744803,24.180657763890906,77584.79768201045,28.0,0.0,1171757.2057513169 
 04/16  10:00:00,22.9,579189.9721329573,0.0,29.077996801329213,27.450058582516675,86152.43782067849,29.347337812154088,27.905005748426845,-1026.3728000358592,29.69410622018921,27.84183484129964,-126252.19438764516,29.376799310264012,30.023624864477735,-16697.979485014584,29.33530617554369,25.94606456572877,-4511.618723974963,29.29609898367371,31.80047206451142,21027.405705755966,28.250294746950658,25.06097210281223,41308.32187023653,28.0,0.0,993128.782611755 
 04/16  11:00:00,24.8,662879.0789465295,0.0,28.906228848563018,28.542327823954064,83542.60210477402,29.126566837602933,29.210533035745872,8200.812868380903,29.456315303166562,28.884276839365917,-105703.81663471134,29.20657038668036,30.529326346724858,-19660.182983329447,29.149832757255343,26.46270655288594,-227.34308768160233,29.11846338178816,33.42872527713975,20137.919447372955,28.797158999173462,26.247709320587205,13710.008285194726,27.999999999999993,0.0,881182.3523730526 
 04/16  12:00:00,24.8,755103.3554672735,0.0,28.808393706540887,28.7542438425098,82700.90645971303,28.987084779799396,29.8049508031169,18945.55210888602,29.297833565164,29.124804967311444,-85468.7849966023,29.132100284717875,30.170159753479755,-28438.98522582848,29.005242292510555,26.50044267699011,28738.68256548464,29.084639512788268,34.31320086712336,-23003.02671594209,28.88753105630542,26.373867483432775,6525.655804289363,28.0,0.0,794427.1839904201 
 04/16  13:00:00,25.5,1028371.0468816401,0.0,28.8076658650316,29.684775830258946,89865.9365579635,28.943548071247783,31.404129809222425,34039.62442708882,29.241617443748737,30.137021508461654,-59199.22443216268,29.158112476753463,30.401045763790567,-30472.39949268731,28.950898763471496,26.721194770993563,77123.29280300216,29.201220648184144,37.481488626790465,-85820.35273348224,29.744503356680184,27.479860463354726,-25536.877129721688,27.999999999999996,0.0,782198.6138485926 
 04/16  14:00:00,28.4,1266649.7729300228,0.0,28.869257910413136,31.223968032224455,101620.86188357437,28.977160246910536,33.775102648569074,47193.490552241194,29.254665961075116,33.474104335336236,-30820.455279567144,29.234306141636004,31.78326867195083,-23817.52962508643,28.945673433757392,27.674685196242304,142717.13714379942,29.419237990305383,40.973598944435075,-165767.05333603875,31.014361599900155,29.567820921366206,-71126.45133892247,28.0,0.0,825748.8287912873 
 04/16  15:00:00,29.5,1200510.576838102,0.0,28.953822021151534,32.087476117982206,109319.20091221789,29.073149441477767,34.43661658546537,50088.24822579834,29.3086987671738,36.57353533654283,-12715.80703546708,29.316098587565303,32.56064162890659,-15267.929526108293,28.93133613891956,28.274749565512195,221486.91784526221,29.69886892369186,42.165604308082806,-279100.17200199753,31.188528622291244,30.045504961337826,-73810.45841970517,28.0,0.0,879742.2476782346 
