Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ROOM1:Zone Mean Air Temperature [C](TimeStep),ROOM1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](TimeStep),ROOM1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](TimeStep) 
 09/30  04:00:00,23.2,23.999999999999996,0.0,3487347.1818258977 
 09/30  05:00:00,23.0,24.0,0.0,3122255.6374076214 
 09/30  06:00:00,23.7,24.0,0.0,2780329.396321315 
 09/30  07:00:00,23.6,24.000000000000004,0.0,2470648.457425463 
 09/30  08:00:00,24.8,24.000000000000004,0.0,2254664.6170159304 
 09/30  09:00:00,26.8,24.000000000000004,0.0,2438935.3938617697 
 09/30  10:00:00,28.1,24.0,0.0,2656359.2318750117 
 09/30  11:00:00,31.6,23.999999999999996,0.0,3058251.1685342607 
 09/30  12:00:00,32.6,24.0,0.0,3499232.7381602568 
 09/30  13:00:00,32.8,24.0,0.0,4016065.8042004216 
 09/30  14:00:00,33.9,23.999999999999996,0.0,4594361.693890864 
 09/30  15:00:00,34.2,24.0,0.0,5175385.577800945 
 09/30  16:00:00,32.5,24.000000000000004,0.0,5705288.455601544 
 09/30  17:00:00,32.0,24.000000000000004,0.0,6157731.5002891375 
 09/30  18:00:00,31.5,24.0,0.0,6496365.303456159 
 09/30  19:00:00,28.0,24.000000000000004,0.0,6465235.384209455 
 09/30  20:00:00,26.6,24.000000000000004,0.0,6348871.467031726 
 09/30  21:00:00,25.8,23.999999999999996,0.0,6163000.807946212 
 09/30  22:00:00,25.4,24.0,0.0,5903607.526997336 
 09/30  23:00:00,24.9,24.0,0.0,5431795.924014874 
 09/30  24:00:00,24.7,24.0,0.0,4969228.131575418 
 10/01  01:00:00,24.2,24.000000000000007,0.0,4561834.94454441 
 10/01  02:00:00,23.6,24.000000000000004,0.0,4153996.7184861526 
 10/01  03:00:00,23.2,23.999999999999996,0.0,3760544.738118187 
 10/01  04:00:00,22.9,23.999999999999996,0.0,3380563.481905279 
 10/01  05:00:00,23.4,24.0,0.0,3025108.257828321 
 10/01  06:00:00,24.1,24.0,0.0,2694581.650322134 
 10/01  07:00:00,22.9,24.000000000000004,0.0,2397041.8311493555 
 10/01  08:00:00,24.8,24.0,0.0,2197218.9251420954 
 10/01  09:00:00,25.8,24.0,0.0,2379882.2959175715 
 10/01  10:00:00,26.4,24.000000000000004,0.0,2562064.237596409 
 10/01  11:00:00,29.9,24.0,0.0,2897424.6905435044 
 10/01  12:00:00,29.8,24.0,0.0,3257650.0844271914 
 10/01  13:00:00,30.0,24.0,0.0,3616922.0747182276 
 10/01  14:00:00,31.1,23.999999999999996,0.0,4002299.685850492 
 10/01  15:00:00,30.8,24.0,0.0,4432628.527326253 
 10/01  16:00:00,29.9,24.0,0.0,4776320.553911724 
 10/01  17:00:00,29.8,24.0,0.0,5058299.515892887 
 10/01  18:00:00,29.7,24.0,0.0,5266237.700295537 
 10/01  19:00:00,29.5,23.999999999999996,0.0,5166231.872825152 
 10/01  20:00:00,27.3,24.0,0.0,5027890.3031821055 
 10/01  21:00:00,26.9,24.000000000000004,0.0,4871921.515136723 
 10/01  22:00:00,26.6,23.999999999999993,0.0,4692598.163538105 
 10/01  23:00:00,24.9,23.999999999999996,0.0,4324910.480439188 
 10/01  24:00:00,24.4,24.0,0.0,3980153.4496022817 
 10/02  01:00:00,24.6,23.999999999999996,0.0,3678515.086125514 
 10/02  02:00:00,23.8,24.0,0.0,3361879.252870167 
 10/02  03:00:00,23.8,24.0,0.0,3054231.2015888863 
 10/02  04:00:00,22.7,24.0,0.0,2749350.7860369207 
 10/02  05:00:00,23.0,24.0,0.0,2462865.251646216 
 10/02  06:00:00,23.0,24.0,0.0,2187500.9342225664 
 10/02  07:00:00,23.2,23.999999999999996,0.0,1934444.5383733884 
 10/02  08:00:00,25.0,24.000000000000004,0.0,1765400.1134444156 
 10/02  09:00:00,25.4,24.000000000000004,0.0,1949564.7916537975 
 10/02  10:00:00,25.7,24.0,0.0,2111007.235737484 
 10/02  11:00:00,29.8,24.0,0.0,2429649.3266709326 
 10/02  12:00:00,29.7,24.0,0.0,2790784.960560482 
 10/02  13:00:00,29.9,24.000000000000007,0.0,3218348.78645617 
 10/02  14:00:00,31.0,24.000000000000004,0.0,3630832.602827918 
 10/02  15:00:00,30.9,24.0,0.0,4031047.3504014784 
 10/02  16:00:00,30.0,23.999999999999996,0.0,4435862.102343429 
 10/02  17:00:00,29.5,24.000000000000004,0.0,4784786.251533479 
 10/02  18:00:00,29.0,24.0,0.0,5051201.234116256 
 10/02  19:00:00,29.1,23.999999999999996,0.0,4998628.579463696 
 10/02  20:00:00,26.7,24.0,0.0,4896095.809503701 
 10/02  21:00:00,26.1,24.0,0.0,4763824.292577472 
 10/02  22:00:00,26.2,24.0,0.0,4603753.219130533 
 10/02  23:00:00,24.8,24.000000000000004,0.0,4249962.433926416 
 10/02  24:00:00,24.9,24.0,0.0,3922512.5540014845 
 10/03  01:00:00,25.4,24.000000000000004,0.0,3640012.533633898 
 10/03  02:00:00,24.5,24.0,0.0,3347738.6364134634 
 10/03  03:00:00,24.0,24.0,0.0,3068457.91028927 
 10/03  04:00:00,23.1,23.999999999999996,0.0,2793659.0040864553 
 10/03  05:00:00,23.3,23.999999999999996,0.0,2530669.9669956397 
 10/03  06:00:00,23.5,23.999999999999993,0.0,2275300.6680026106 
 10/03  07:00:00,23.4,23.999999999999996,0.0,2032385.5439612833 
 10/03  08:00:00,25.7,24.0,0.0,1871005.4229045864 
 10/03  09:00:00,26.1,24.0,0.0,2053484.3759519507 
 10/03  10:00:00,26.3,23.999999999999993,0.0,2213703.9887370425 
 10/03  11:00:00,30.0,24.0,0.0,2508137.889960141 
 10/03  12:00:00,29.6,24.0,0.0,2824601.564123008 
 10/03  13:00:00,29.6,24.000000000000004,0.0,3191247.1932714223 
 10/03  14:00:00,31.2,23.999999999999996,0.0,3544677.544520941 
 10/03  15:00:00,31.4,23.999999999999996,0.0,3914144.4890313083 
 10/03  16:00:00,30.1,24.0,0.0,4274554.809311199 
 10/03  17:00:00,30.1,24.0,0.0,4587709.720345458 
 10/03  18:00:00,30.3,24.000000000000004,0.0,4830840.957784051 
 10/03  19:00:00,29.9,24.000000000000004,0.0,4757861.0916542895 
 10/03  20:00:00,27.3,24.0,0.0,4669490.0398895675 
 10/03  21:00:00,26.6,24.0,0.0,4561491.472184784 
 10/03  22:00:00,26.3,24.0,0.0,4430973.274983338 
 10/03  23:00:00,25.1,24.0,0.0,4110447.0253111855 
 10/03  24:00:00,25.3,24.0,0.0,3810406.6472412003 
 10/04  01:00:00,25.4,24.0,0.0,3547417.5022279224 
 10/04  02:00:00,24.3,24.0,0.0,3272596.6006608396 
 10/04  03:00:00,24.5,24.000000000000007,0.0,3010087.563379947 
 10/04  04:00:00,24.0,23.999999999999996,0.0,2747050.885101726 
 10/04  05:00:00,23.5,24.0,0.0,2491995.721392238 
 10/04  06:00:00,23.1,24.000000000000004,0.0,2250073.9508268624 
 10/04  07:00:00,23.0,24.0,0.0,2017690.3965153072 
 10/04  08:00:00,25.4,24.0,0.0,1874711.5463624126 
 10/04  09:00:00,26.5,24.000000000000004,0.0,2101070.531348304 
 10/04  10:00:00,26.9,24.0,0.0,2322020.631887254 
 10/04  11:00:00,30.3,24.0,0.0,2695456.729467465 
 10/04  12:00:00,30.3,24.0,0.0,3083223.9735638746 
 10/04  13:00:00,30.6,23.999999999999996,0.0,3530443.775576185 
 10/04  14:00:00,31.6,24.0,0.0,4014596.013419996 
 10/04  15:00:00,31.8,24.000000000000004,0.0,4474550.403571154 
 10/04  16:00:00,31.3,24.0,0.0,4890184.330222288 
 10/04  17:00:00,31.0,24.0,0.0,5250336.160045065 
 10/04  18:00:00,31.0,23.999999999999996,0.0,5534138.789584235 
 10/04  19:00:00,30.4,24.0,0.0,5491780.623006474 
 10/04  20:00:00,27.0,24.000000000000004,0.0,5390145.890639628 
 10/04  21:00:00,26.7,24.0,0.0,5266580.667598808 
 10/04  22:00:00,26.8,24.0,0.0,5101429.4280678835 
 10/04  23:00:00,25.8,24.0,0.0,4737128.015349523 
 10/04  24:00:00,25.2,23.999999999999996,0.0,4387401.264313777 
 10/05  01:00:00,24.8,23.999999999999996,0.0,4083283.4680354213 
 10/05  02:00:00,23.5,24.000000000000004,0.0,3770980.0943858027 
 10/05  03:00:00,23.7,24.000000000000007,0.0,3465497.5105224173 
 10/05  04:00:00,23.0,24.0,0.0,3156388.3927367097 
 10/05  05:00:00,22.9,23.999999999999996,0.0,2856533.026797883 
 10/05  06:00:00,22.6,24.0,0.0,2568808.0795385134 
 10/05  07:00:00,22.3,24.000000000000007,0.0,2294548.452500961 
 10/05  08:00:00,24.6,24.0,0.0,2105281.8655932695 
 10/05  09:00:00,25.5,24.000000000000004,0.0,2267135.001196279 
 10/05  10:00:00,25.2,24.000000000000004,0.0,2379722.8134439983 
 10/05  11:00:00,29.0,24.0,0.0,2635588.78547302 
 10/05  12:00:00,29.3,24.0,0.0,2895103.1671255925 
 10/05  13:00:00,29.2,24.000000000000004,0.0,3230011.022644387 
 10/05  14:00:00,31.4,24.000000000000007,0.0,3624289.715314781 
 10/05  15:00:00,32.0,24.0,0.0,4025171.7241404187 
 10/05  16:00:00,31.2,23.999999999999996,0.0,4410570.102098343 
 10/05  17:00:00,30.8,24.0,0.0,4756745.159740714 
 10/05  18:00:00,30.2,24.000000000000004,0.0,5066673.442387647 
 10/05  19:00:00,29.1,24.0,0.0,5067896.139309898 
 10/05  20:00:00,27.0,23.999999999999993,0.0,5009755.575642917 
 10/05  21:00:00,26.0,23.999999999999996,0.0,4898851.255195293 
 10/05  22:00:00,25.7,23.999999999999996,0.0,4748662.037611362 
 10/05  23:00:00,24.3,23.999999999999996,0.0,4391394.605226583 
 10/05  24:00:00,24.1,23.999999999999993,0.0,4045682.727019374 
 10/06  01:00:00,24.1,23.999999999999996,0.0,3737840.078174359 
 10/06  02:00:00,22.9,23.999999999999996,0.0,3414658.2178316405 
 10/06  03:00:00,22.6,23.999999999999996,0.0,3098620.0302198767 
 10/06  04:00:00,22.7,24.0,0.0,2786536.1908926545 
 10/06  05:00:00,22.8,24.0,0.0,2484138.239653839 
 10/06  06:00:00,22.8,24.0,0.0,2196596.037019796 
 10/06  07:00:00,22.9,23.999999999999993,0.0,1928865.3917994213 
 10/06  08:00:00,25.4,24.0,0.0,1761655.9573452235 
 10/06  09:00:00,26.3,24.0,0.0,1976459.773405107 
 10/06  10:00:00,26.9,24.0,0.0,2199748.5366213066 
 10/06  11:00:00,30.8,24.0,0.0,2622399.1976485974 
 10/06  12:00:00,31.7,23.999999999999993,0.0,3076450.870809545 
 10/06  13:00:00,32.0,23.999999999999996,0.0,3592499.384806312 
 10/06  14:00:00,33.0,24.000000000000004,0.0,4159823.732585915 
 10/06  15:00:00,33.2,24.0,0.0,4663496.1790705 
 10/06  16:00:00,31.5,23.999999999999996,0.0,5131120.5178055 
 10/06  17:00:00,30.3,23.999999999999996,0.0,5556586.7751039555 
 10/06  18:00:00,30.0,24.000000000000007,0.0,5826993.68482941 
 10/06  19:00:00,29.6,24.000000000000007,0.0,5757386.739205482 
 10/06  20:00:00,26.8,24.0,0.0,5604653.917994937 
 10/06  21:00:00,25.9,24.0,0.0,5419211.1267726375 
 10/06  22:00:00,25.5,24.000000000000004,0.0,5191697.467514647 
 10/06  23:00:00,24.2,24.000000000000004,0.0,4763023.782174044 
 10/06  24:00:00,23.9,24.000000000000004,0.0,4350292.095697643 
 10/07  01:00:00,23.9,23.999999999999996,0.0,3986862.0957704023 
 10/07  02:00:00,22.9,23.999999999999996,0.0,3613734.4518818404 
 10/07  03:00:00,22.8,23.999999999999996,0.0,3256045.388741506 
 10/07  04:00:00,22.6,24.000000000000004,0.0,2911284.313801765 
 10/07  05:00:00,22.4,24.000000000000004,0.0,2584439.8810641486 
 10/07  06:00:00,22.2,24.0,0.0,2278220.0265901666 
 10/07  07:00:00,22.1,23.999999999999996,0.0,1993347.1882428506 
 10/07  08:00:00,24.9,23.999999999999996,0.0,1812837.2409212838 
 10/07  09:00:00,26.2,24.0,0.0,2021152.052602735 
 10/07  10:00:00,27.0,24.0,0.0,2240222.723839654 
 10/07  11:00:00,31.1,24.0,0.0,2655202.8093031948 
 10/07  12:00:00,31.3,24.0,0.0,3101327.600635935 
 10/07  13:00:00,31.2,23.999999999999996,0.0,3560119.1044302364 
 10/07  14:00:00,32.4,24.000000000000004,0.0,4065729.5266910326 
 10/07  15:00:00,32.5,24.0,0.0,4575657.014661385 
 10/07  16:00:00,30.0,23.999999999999996,0.0,5018196.651140879 
 10/07  17:00:00,29.5,24.0,0.0,5380858.555944106 
 10/07  18:00:00,29.7,24.0,0.0,5635693.78003428 
 10/07  19:00:00,29.3,23.999999999999996,0.0,5555163.4947130745 
 10/07  20:00:00,26.5,24.000000000000007,0.0,5396533.761105088 
 10/07  21:00:00,26.0,24.000000000000007,0.0,5210291.624789081 
 10/07  22:00:00,25.9,24.000000000000007,0.0,4990022.464166274 
 10/07  23:00:00,24.7,24.000000000000007,0.0,4577697.457711741 
 10/07  24:00:00,24.5,24.000000000000004,0.0,4188232.370802906 
 10/08  01:00:00,24.3,24.000000000000004,0.0,3849040.1706455424 
 10/08  02:00:00,23.2,24.0,0.0,3503174.824286385 
 10/08  03:00:00,22.8,24.000000000000004,0.0,3169915.896681831 
 10/08  04:00:00,22.7,23.999999999999993,0.0,2845951.1931661507 
 10/08  05:00:00,22.5,23.999999999999996,0.0,2533542.657804948 
 10/08  06:00:00,22.5,23.999999999999996,0.0,2239477.933457307 
 10/08  07:00:00,22.1,23.999999999999996,0.0,1962501.7906033958 
 10/08  08:00:00,24.1,24.0,0.0,1820577.2344659886 
 10/08  09:00:00,25.3,24.0,0.0,2069836.2371109608 
 10/08  10:00:00,25.9,24.0,0.0,2310917.0120476144 
 10/08  11:00:00,30.2,24.0,0.0,2722427.9483752386 
 10/08  12:00:00,30.6,24.000000000000004,0.0,3129648.282788356 
 10/08  13:00:00,31.0,24.000000000000007,0.0,3595785.803027508 
 10/08  14:00:00,32.0,24.0,0.0,4051472.522439606 
 10/08  15:00:00,31.1,24.0,0.0,4432653.120141945 
 10/08  16:00:00,30.0,24.000000000000004,0.0,4806564.81880113 
 10/08  17:00:00,28.4,24.0,0.0,5159570.089742429 
 10/08  18:00:00,28.8,24.0,0.0,5343228.824666573 
 10/08  19:00:00,28.3,24.000000000000007,0.0,5175817.906210604 
 10/08  20:00:00,25.7,24.0,0.0,4963808.613208799 
 10/08  21:00:00,25.5,24.000000000000004,0.0,4742521.558254568 
 10/08  22:00:00,25.7,24.000000000000004,0.0,4506319.144902039 
 10/08  23:00:00,24.4,24.000000000000004,0.0,4090191.043793597 
 10/08  24:00:00,24.3,24.0,0.0,3713378.363304684 
 10/09  01:00:00,24.2,23.999999999999996,0.0,3389281.7845412367 
 10/09  02:00:00,23.1,24.0,0.0,3061344.872150754 
 10/09  03:00:00,22.9,23.999999999999996,0.0,2749164.1669199374 
 10/09  04:00:00,21.3,23.999999999999996,0.0,2440449.6393654794 
 10/09  05:00:00,21.1,23.999999999999996,0.0,2142095.3387498674 
 10/09  06:00:00,21.0,24.0,0.0,1851059.5295551529 
 10/09  07:00:00,20.7,23.999999999999996,0.0,1568976.1588152566 
 10/09  08:00:00,23.6,24.0,0.0,1426777.2643424133 
 10/09  09:00:00,24.4,24.0,0.0,1661282.4628780093 
 10/09  10:00:00,25.7,24.0,0.0,1871788.4956678066 
 10/09  11:00:00,31.0,24.0,0.0,2277281.980743442 
 10/09  12:00:00,31.4,24.0,0.0,2710327.288233506 
 10/09  13:00:00,31.9,24.0,0.0,3213720.5612889184 
 10/09  14:00:00,33.4,24.0,0.0,3749600.2018020977 
 10/09  15:00:00,33.4,24.0,0.0,4291206.84189364 
 10/09  16:00:00,31.9,24.0,0.0,4779079.989035721 
 10/09  17:00:00,31.5,23.999999999999996,0.0,5192400.911078747 
 10/09  18:00:00,31.2,24.0,0.0,5439383.436538915 
 10/09  19:00:00,29.6,24.0,0.0,5394389.711015953 
 10/09  20:00:00,26.3,24.0,0.0,5275957.841210671 
 10/09  21:00:00,25.9,23.999999999999996,0.0,5109870.665984579 
 10/09  22:00:00,25.4,23.999999999999996,0.0,4892190.091908075 
 10/09  23:00:00,23.6,24.000000000000004,0.0,4468209.548511579 
 10/09  24:00:00,23.3,24.0,0.0,4059930.5116804354 
 10/10  01:00:00,22.8,23.999999999999996,0.0,3688935.5593820405 
 10/10  02:00:00,21.2,24.0,0.0,3303546.996273211 
 10/10  03:00:00,21.2,24.000000000000004,0.0,2926340.7892157426 
 10/10  04:00:00,20.2,24.000000000000004,0.0,2547584.1393466257 
 10/10  05:00:00,20.3,24.0,0.0,2181621.809706843 
 10/10  06:00:00,20.4,24.0,0.0,1832257.256997237 
 10/10  07:00:00,20.4,24.0,0.0,1505211.6281365126 
 10/10  08:00:00,23.3,24.000000000000004,0.0,1331425.428953242 
 10/10  09:00:00,25.4,24.000000000000007,0.0,1549567.8034399215 
 10/10  10:00:00,26.0,24.0,0.0,1741977.456563705 
 10/10  11:00:00,31.5,23.999999999999996,0.0,2143464.066595211 
 10/10  12:00:00,32.1,23.999999999999996,0.0,2585553.5142529393 
 10/10  13:00:00,32.4,24.0,0.0,3103410.797574315 
 10/10  14:00:00,33.6,24.000000000000004,0.0,3676114.171766739 
 10/10  15:00:00,33.6,24.0,0.0,4252229.771824628 
 10/10  16:00:00,32.1,24.0,0.0,4783847.79213279 
 10/10  17:00:00,31.6,23.999999999999996,0.0,5222012.592689395 
 10/10  18:00:00,31.6,23.999999999999996,0.0,5482155.371797572 
 10/10  19:00:00,30.3,24.0,0.0,5456598.380230867 
 10/10  20:00:00,26.3,24.000000000000007,0.0,5348555.338041489 
 10/10  21:00:00,26.0,24.0,0.0,5193484.921957709 
 10/10  22:00:00,25.6,24.0,0.0,4980602.671456169 
 10/10  23:00:00,23.9,24.000000000000004,0.0,4556477.7758273985 
 10/10  24:00:00,23.5,24.000000000000004,0.0,4144753.8168961774 
 10/11  01:00:00,23.2,24.0,0.0,3772550.2721926747 
 10/11  02:00:00,22.1,24.0,0.0,3385753.794570758 
 10/11  03:00:00,21.7,24.0,0.0,3007703.4374889834 
 10/11  04:00:00,20.3,24.000000000000004,0.0,2633182.691582313 
 10/11  05:00:00,20.2,24.000000000000004,0.0,2271494.581180151 
 10/11  06:00:00,20.4,24.0,0.0,1924438.1977087292 
 10/11  07:00:00,20.5,24.0,0.0,1595998.1164625643 
 10/11  08:00:00,23.5,23.999999999999996,0.0,1418536.2422437444 
 10/11  09:00:00,24.5,24.0,0.0,1627978.5844558715 
 10/11  10:00:00,25.7,24.000000000000004,0.0,1817789.20855038 
 10/11  11:00:00,31.1,24.000000000000004,0.0,2207280.2499230546 
 10/11  12:00:00,31.7,23.999999999999996,0.0,2628338.8827301487 
 10/11  13:00:00,32.0,24.0,0.0,3119468.3648982593 
 10/11  14:00:00,33.5,24.0,0.0,3665317.8752060975 
 10/11  15:00:00,33.5,24.0,0.0,4214124.24249477 
 10/11  16:00:00,31.8,24.000000000000004,0.0,4721678.123302743 
 10/11  17:00:00,31.4,23.999999999999993,0.0,5143880.282583332 
 10/11  18:00:00,31.5,23.999999999999996,0.0,5397699.565923762 
 10/11  19:00:00,30.4,23.999999999999996,0.0,5372235.933697089 
 10/11  20:00:00,26.5,23.999999999999996,0.0,5270623.210042069 
 10/11  21:00:00,26.1,23.999999999999996,0.0,5125208.608033047 
 10/11  22:00:00,25.7,24.000000000000004,0.0,4926564.6230969075 
 10/11  23:00:00,23.7,24.000000000000007,0.0,4516762.087866982 
 10/11  24:00:00,23.3,24.000000000000004,0.0,4119111.0699754446 
 10/12  01:00:00,23.0,24.0,0.0,3757331.3694048426 
 10/12  02:00:00,22.3,24.0,0.0,3380158.3811477907 
 10/12  03:00:00,22.4,24.0,0.0,3010564.725855715 
 10/12  04:00:00,21.2,24.000000000000004,0.0,2644922.770688058 
 10/12  05:00:00,21.1,23.999999999999996,0.0,2296355.785289078 
 10/12  06:00:00,21.1,24.0,0.0,1965271.2836502127 
 10/12  07:00:00,20.8,24.000000000000004,0.0,1653078.7767101068 
 10/12  08:00:00,23.5,24.0,0.0,1489308.9044916881 
 10/12  09:00:00,25.0,24.000000000000007,0.0,1714436.7450816904 
 10/12  10:00:00,26.1,24.000000000000004,0.0,1918950.1861199748 
 10/12  11:00:00,31.5,24.0,0.0,2321358.937566445 
 10/12  12:00:00,32.1,24.000000000000004,0.0,2752919.1152088973 
 10/12  13:00:00,32.5,24.000000000000004,0.0,3256202.1766598094 
 10/12  14:00:00,34.1,24.0,0.0,3820096.3868877273 
 10/12  15:00:00,33.8,24.0,0.0,4386733.832092237 
 10/12  16:00:00,31.8,23.999999999999996,0.0,4907830.053903848 
 10/12  17:00:00,31.3,24.0,0.0,5332511.689461601 
 10/12  18:00:00,31.2,24.000000000000004,0.0,5581160.29244837 
 10/12  19:00:00,29.6,24.0,0.0,5538949.626594263 
 10/12  20:00:00,26.7,24.0,0.0,5418963.940537833 
 10/12  21:00:00,25.5,24.000000000000004,0.0,5247064.746807576 
 10/12  22:00:00,25.4,24.000000000000004,0.0,5026674.991209848 
 10/12  23:00:00,23.9,24.000000000000004,0.0,4596864.729910583 
 10/12  24:00:00,23.9,24.000000000000004,0.0,4182794.7447224464 
 10/13  01:00:00,23.2,24.000000000000004,0.0,3808682.737296022 
 10/13  02:00:00,22.2,24.0,0.0,3427791.229766395 
 10/13  03:00:00,21.6,24.000000000000004,0.0,3055841.3730071564 
 10/13  04:00:00,21.9,24.000000000000004,0.0,2694011.236605369 
 10/13  05:00:00,21.8,24.0,0.0,2345696.472229789 
 10/13  06:00:00,21.6,23.999999999999996,0.0,2019030.2283867798 
 10/13  07:00:00,21.8,24.000000000000004,0.0,1719789.8999583747 
 10/13  08:00:00,23.5,24.0,0.0,1547980.8861381807 
 10/13  09:00:00,24.7,24.0,0.0,1773276.1634094815 
 10/13  10:00:00,26.2,23.999999999999996,0.0,1989070.5223268338 
 10/13  11:00:00,31.2,24.0,0.0,2364659.730526041 
 10/13  12:00:00,31.8,24.0,0.0,2675183.3129472337 
 10/13  13:00:00,32.1,24.0,0.0,3023757.9138341323 
 10/13  14:00:00,32.9,24.0,0.0,3452367.353030129 
 10/13  15:00:00,32.7,24.0,0.0,3898849.726558886 
 10/13  16:00:00,30.2,24.000000000000007,0.0,4292458.129364019 
 10/13  17:00:00,29.9,24.000000000000004,0.0,4610066.424100735 
 10/13  18:00:00,30.3,24.0,0.0,4829923.475710879 
 10/13  19:00:00,30.0,24.0,0.0,4720848.095121931 
 10/13  20:00:00,28.1,24.000000000000007,0.0,4586043.11603801 
 10/13  21:00:00,26.7,24.000000000000007,0.0,4435491.678881765 
 10/13  22:00:00,26.5,24.000000000000004,0.0,4283928.671912955 
 10/13  23:00:00,25.4,24.0,0.0,3952900.483148151 
 10/13  24:00:00,25.2,23.999999999999996,0.0,3647968.1034067795 
 10/14  01:00:00,24.2,23.999999999999996,0.0,3376891.609196704 
 10/14  02:00:00,22.9,23.999999999999993,0.0,3091072.9118401045 
 10/14  03:00:00,22.5,23.999999999999996,0.0,2807803.4394446737 
 10/14  04:00:00,22.4,23.999999999999993,0.0,2517025.3778098365 
 10/14  05:00:00,21.9,24.0,0.0,2223474.031329307 
 10/14  06:00:00,21.7,23.999999999999996,0.0,1937817.5669953732 
 10/14  07:00:00,21.6,24.0,0.0,1662578.3066149459 
 10/14  08:00:00,23.3,24.0,0.0,1517226.1868629896 
 10/14  09:00:00,24.6,24.0,0.0,1752799.1521589356 
 10/14  10:00:00,26.9,24.0,0.0,1972999.7364648283 
 10/14  11:00:00,31.4,24.000000000000004,0.0,2366344.891580251 
 10/14  12:00:00,31.5,24.000000000000004,0.0,2781095.7442536484 
 10/14  13:00:00,31.9,24.0,0.0,3263597.3106587213 
 10/14  14:00:00,33.5,24.0,0.0,3788694.7249968867 
 10/14  15:00:00,33.1,23.999999999999996,0.0,4304561.124323657 
 10/14  16:00:00,30.8,23.999999999999996,0.0,4763995.562051446 
 10/14  17:00:00,30.5,23.999999999999993,0.0,5128421.175071232 
 10/14  18:00:00,30.8,24.0,0.0,5327311.558347137 
 10/14  19:00:00,30.0,24.0,0.0,5242347.513013359 
 10/14  20:00:00,26.4,23.999999999999996,0.0,5092406.258320646 
 10/14  21:00:00,25.5,24.0,0.0,4908451.11120171 
 10/14  22:00:00,25.5,23.999999999999996,0.0,4688672.260519491 
 10/14  23:00:00,23.8,24.000000000000004,0.0,4264792.81088437 
 10/14  24:00:00,23.4,24.000000000000004,0.0,3862126.905944316 
 10/15  01:00:00,23.3,23.999999999999996,0.0,3501825.328323894 
 10/15  02:00:00,22.2,24.0,0.0,3129830.067082135 
 10/15  03:00:00,22.2,24.000000000000007,0.0,2770727.3650065595 
 10/15  04:00:00,21.0,24.000000000000004,0.0,2416260.401775939 
 10/15  05:00:00,20.8,24.0,0.0,2077218.5279356393 
 10/15  06:00:00,20.6,23.999999999999996,0.0,1752978.7007100114 
 10/15  07:00:00,20.3,23.999999999999996,0.0,1447352.003140761 
 10/15  08:00:00,22.8,23.999999999999996,0.0,1284531.7510093208 
 10/15  09:00:00,25.1,23.999999999999996,0.0,1510658.0193088849 
 10/15  10:00:00,26.5,24.0,0.0,1701459.6844532008 
 10/15  11:00:00,31.6,23.999999999999996,0.0,2088967.7370455826 
 10/15  12:00:00,31.9,23.999999999999996,0.0,2511575.1039908705 
 10/15  13:00:00,31.9,23.999999999999996,0.0,3002785.035068913 
 10/15  14:00:00,33.6,23.999999999999996,0.0,3545245.555551701 
 10/15  15:00:00,33.3,23.999999999999996,0.0,4073445.8346780543 
 10/15  16:00:00,31.0,23.999999999999996,0.0,4546715.872469963 
 10/15  17:00:00,30.5,23.999999999999996,0.0,4934561.288160187 
 10/15  18:00:00,30.4,24.0,0.0,5147463.728992359 
 10/15  19:00:00,28.1,24.0,0.0,5073077.8795615295 
 10/15  20:00:00,23.8,24.0,0.0,4925796.932970485 
 10/15  21:00:00,23.2,24.0,0.0,4719589.883679663 
 10/15  22:00:00,23.2,24.000000000000004,0.0,4454423.587226921 
 10/15  23:00:00,21.6,24.000000000000004,0.0,3978814.1868374296 
 10/15  24:00:00,21.3,24.0,0.0,3524795.2048496995 
 10/16  01:00:00,21.0,24.0,0.0,3114110.755019073 
 10/16  02:00:00,19.7,24.0,0.0,2696183.445168538 
 10/16  03:00:00,19.8,23.999999999999996,0.0,2297354.4549577665 
 10/16  04:00:00,18.0,24.0,0.0,1905689.5503230528 
 10/16  05:00:00,17.6,24.0,0.0,1536868.3708521535 
 10/16  06:00:00,17.3,23.999999999999996,0.0,1188834.6932815183 
 10/16  07:00:00,16.8,24.0,0.0,864335.2605458944 
 10/16  08:00:00,19.6,24.0,0.0,693814.7401419148 
 10/16  09:00:00,23.5,24.0,0.0,909808.9568500048 
 10/16  10:00:00,25.7,23.999999999999993,0.0,1039846.5892314272 
 10/16  11:00:00,31.1,23.999999999999996,0.0,1393795.6484132572 
 10/16  12:00:00,31.3,24.0,0.0,1777926.4413388998 
 10/16  13:00:00,31.4,24.0,0.0,2299553.8632065873 
 10/16  14:00:00,32.8,24.0,0.0,2864419.5301737343 
 10/16  15:00:00,32.6,24.0,0.0,3392066.3259665314 
 10/16  16:00:00,30.4,24.0,0.0,3874335.7555873417 
 10/16  17:00:00,30.0,24.0,0.0,4296909.390449304 
 10/16  18:00:00,29.6,23.999999999999996,0.0,4553774.691271991 
 10/16  19:00:00,27.6,24.000000000000004,0.0,4515423.039493661 
