Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ROOM1:Zone Total Internal Total Heating Energy [J](TimeStep),ROOM1:Space Total Internal Convective Heating Rate [W](Hourly),ROOM1:Zone People Total Heating Energy [J](Hourly),ROOM1:Zone People Total Heating Rate [W](Hourly),ROOM1:Zone Lights Total Heating Energy [J](Hourly),ROOM1:Zone Lights Total Heating Rate [W](Hourly),ROOM1:Zone Windows Total Heat Gain Rate [W](Hourly),ROOM1:Zone Windows Total Heat Loss Rate [W](Hourly),ROOM1:Zone Windows Total Heat Gain Energy [J](Hourly),ROOM1:Zone Windows Total Heat Loss Energy [J](Hourly),WALL_NORTH:Surface Inside Face Temperature [C](Hourly),WALL_NORTH:Surface Outside Face Temperature [C](Hourly),WALL_SOUTH:Surface Inside Face Temperature [C](Hourly),WALL_SOUTH:Surface Outside Face Temperature [C](Hourly),WALL_EAST:Surface Inside Face Temperature [C](Hourly),WALL_EAST:Surface Outside Face Temperature [C](Hourly),WALL_WEST:Surface Inside Face Temperature [C](Hourly),WALL_WEST:Surface Outside Face Temperature [C](Hourly),FLOOR:Surface Inside Face Temperature [C](Hourly),FLOOR:Surface Outside Face Temperature [C](Hourly),ROOF:Surface Inside Face Temperature [C](Hourly),ROOF:Surface Outside Face Temperature [C](Hourly),MYBINDO:Surface Inside Face Temperature [C](Hourly),MYBINDO:Surface Outside Face Temperature [C](Hourly),ROOM1:Zone Mean Air Temperature [C](TimeStep),ROOM1:Zone Exfiltration Heat Transfer Rate [W](TimeStep),ROOM1:Zone Exhaust Air Heat Transfer Rate [W](TimeStep),Environment:Site Total Zone Exfiltration Heat Loss [J](Hourly),Environment:Site Total Zone Exhaust Air Heat Loss [J](Hourly),ROOM1:Zone Air System Sensible Heating Energy [J](TimeStep),ROOM1:Zone Air System Sensible Cooling Energy [J](TimeStep),ROOM1:Zone Air System Sensible Heating Rate [W](Hourly),ROOM1:Zone Air System Sensible Cooling Rate [W](Hourly) 
 05/15  21:00:00,31.0,295200.0,39.20428323063999,259200.0,72.0,36000.0,10.0,4.46286496531445,0.0,16066.31387513202,0.0,26.796008709341347,31.78440955004648,26.94282813071663,32.93876882764966,27.079033104443543,35.147328588671996,27.13179102876052,34.072369712103736,26.642875900231765,31.591928895158254,27.700572335883454,33.15622580051425,26.754126198532276,27.11841393034331,24.0,0.0,0.0,0.0,0.0,0.0,2246138.7223055325,0.0,623.927422862648 
 05/15  22:00:00,30.1,295200.0,39.20428323063999,259200.0,72.0,36000.0,10.0,0.0,0.1850164507755787,0.0,666.0592227920833,26.78405476835853,31.040320741623013,26.92990573474093,32.12949202182831,27.081909497659247,33.91638573434851,27.102161899445317,33.21617241633649,26.63041968195841,31.14678210413859,27.66761675798835,31.50896851029089,26.40380492253064,26.407939588904185,24.000000000000004,0.0,0.0,0.0,0.0,0.0,2225042.5430362946,0.0,618.0673730656374 
 05/15  23:00:00,27.4,50400.0,6.867380538439998,43200.0,12.0,7200.0,2.0,0.0,13.274040667148924,0.0,47786.54640173612,26.73279415739988,29.75058245871752,26.88048772388955,30.88660867738593,27.03488964186562,32.330601052213275,27.034063654728975,31.87232166486429,26.58162183092157,30.130888352270162,27.580539974107822,29.839962928899173,25.433776205964705,24.379294949421933,24.0,0.0,0.0,0.0,0.0,0.0,2053070.400112603,0.0,570.297333364612 
 05/15  24:00:00,26.8,50400.0,6.867380538439999,43200.0,12.0,7200.0,2.0,0.0,15.012971677425003,0.0,54046.698038730014,26.685041854562314,29.08278115542744,26.82919625832248,30.19416811181516,26.983836522946447,31.437847469700316,26.97042664456336,31.12224919706416,26.539564864473334,29.620504427987914,27.488791564775692,28.715948181711397,25.25216958064641,24.041673264825704,23.999999999999993,0.0,0.0,0.0,0.0,0.0,1999570.61112912,0.0,555.4362808692 
 05/16  01:00:00,27.0,79200.0,14.86738053844,43200.0,12.0,36000.0,10.0,0.0,14.697386993718386,0.0,52910.59317738619,26.63040628279046,28.724223922611316,26.768915695642818,29.80586617958086,26.921263300830795,30.899594284892565,26.90091284774587,30.673101507161853,26.492560639396324,29.41345961937356,27.385981193233373,27.74102945417487,25.228466957946125,24.026001999967207,23.999999999999996,0.0,0.0,0.0,0.0,0.0,1971980.3448970676,0.0,547.7723180269633 
 05/16  02:00:00,26.2,79200.0,14.867380538439999,43200.0,12.0,36000.0,10.0,0.0,17.28524958017363,0.0,62226.89848862507,26.56231070754099,28.15966949619624,26.696743955056544,29.201525484596687,26.842745137974397,30.160494647533017,26.818988999989433,30.008812714977182,26.433169458938835,28.97880570290242,27.267183688451418,26.914488382828562,24.97735641898521,23.585565007977948,24.0,0.0,0.0,0.0,0.0,0.0,1902692.5010045783,0.0,528.525694723494 
 05/16  03:00:00,26.2,79200.0,14.867380538439999,43200.0,12.0,36000.0,10.0,0.0,15.576496321505646,0.0,56075.386757420325,26.488877156930446,27.8978903405689,26.617462754827134,28.769936868432364,26.757688765290897,29.698542415809246,26.73267168461052,29.591458011520327,26.369464582324632,28.76948638856369,27.14265925201201,26.310366109739675,25.041100002494318,23.742461824135432,24.0,0.0,0.0,0.0,0.0,0.0,1830957.9373315608,0.0,508.5994270365446 
 05/16  04:00:00,25.9,79200.0,14.867380538439999,43200.0,12.0,36000.0,10.0,0.0,16.199608614089374,0.0,58318.59101072175,26.40710330434089,27.53785910172504,26.531039942441492,28.337096783372292,26.66384586357549,29.186619699765938,26.63884664429312,29.108975253325053,26.297705617083462,28.5103368033328,27.00985604177026,25.725109930497524,24.92586295590968,23.611447741228062,24.000000000000004,0.0,0.0,0.0,0.0,0.0,1751449.5811959056,0.0,486.5137725544182 
 05/16  05:00:00,26.3,79200.0,14.867380538439999,43200.0,12.0,36000.0,10.0,0.0,14.312653800655509,0.0,51525.55368235983,26.323162558797534,27.418433306687835,26.441392678399005,28.267068517425983,26.56773729070089,28.998170408904276,26.54350546687264,28.93172085526401,26.224031671032886,28.4721298375269,26.87609713323142,25.38244244862283,24.992219013048498,23.791495043882037,24.000000000000007,0.0,0.0,0.0,0.0,0.0,1671993.9497335684,0.0,464.4427638148801 
 05/16  06:00:00,26.8,79200.0,14.867380538439997,43200.0,12.0,36000.0,10.0,0.0,11.640075536108105,0.0,41904.271929989176,26.238867503393525,27.43541869145876,26.350718060026484,28.24606170231626,26.471372521951306,28.917782227489255,26.448325387704667,28.853060481234092,26.14995599865191,28.51893639355035,26.74374910283531,25.14796049001706,25.120256657046184,24.14624217698588,24.0,0.0,0.0,0.0,0.0,0.0,1593605.085769353,0.0,442.66807938037584 
 05/16  07:00:00,27.4,79200.0,14.867380538439999,43200.0,12.0,36000.0,10.0,50.12300380732568,0.0,180442.81370637246,0.0,26.2547141779112,28.709011380912703,26.333939948841916,28.906108463319732,26.47482279449056,29.58198338771559,26.453230591732485,33.16067639892341,26.177504168119807,28.639181309585418,26.722884717332267,28.478957849377878,25.80417905556277,25.069612324311265,23.999999999999996,0.0,0.0,0.0,0.0,0.0,1585928.1728647023,0.0,440.5356035735284 
 05/16  08:00:00,31.5,79200.0,14.867380538439999,43200.0,12.0,36000.0,10.0,117.82343425527041,0.0,424164.3633189735,0.0,26.326215861319646,31.39450681618298,26.363071682440502,31.0950771142875,26.53369709061733,31.790079482768625,26.514514502429407,44.05530518835888,26.25931522206109,29.9205446258556,26.767791659701857,35.271511185100366,27.48171753566919,28.17692001862531,23.999999999999996,0.0,0.0,0.0,0.0,0.0,1649289.7286396364,0.0,458.13603573323235 
 05/16  09:00:00,31.6,727200.0,87.87808861504,691200.0,192.0,36000.0,10.0,157.28888469145153,0.0,566239.9848892255,0.0,26.442685993712427,31.923273298999728,26.449074584867905,32.22145482741453,26.63709584367455,32.82585894498602,26.626074755911308,51.84862851707817,26.380904232895585,30.223471052545815,26.866465582596973,41.86864987411402,28.02760257241198,28.900964986182885,23.999999999999996,0.0,0.0,0.0,0.0,0.0,2003538.3240105563,0.0,556.5384233362656 
 05/16  10:00:00,32.0,727200.0,87.87808861504,691200.0,192.0,36000.0,10.0,236.42667584382835,0.0,851136.0330377821,0.0,26.5994573945948,33.009482046456,26.567567439900788,34.79694897450122,26.780184096349593,33.922459490258134,26.792555311917543,51.785917425261125,26.570783495089678,30.532933835535594,27.022760291070394,48.20452800546607,29.231840538823576,30.24568502952428,23.999999999999996,0.0,0.0,0.0,0.0,0.0,2151217.604114974,0.0,597.5604455874927 
 05/16  11:00:00,34.7,813599.9999999999,97.61284969191999,777600.0,216.0,36000.0,10.0,328.1348537182857,0.0,1181285.4733858285,0.0,26.807101557586122,34.82200772228349,26.73970915828124,38.75306278690377,26.974202549063023,35.71604128936181,27.030965538954362,50.97405287236222,26.849132208727877,31.662278596714625,27.25335567649442,54.93011859319681,31.156221572737877,33.035822812703486,24.0,0.0,0.0,0.0,0.0,0.0,2407739.4760841667,0.0,668.8165211344907 
 05/16  12:00:00,35.5,813600.0,97.61284969191999,777600.0,216.0,36000.0,10.0,382.6908249155889,0.0,1377686.9696961201,0.0,26.993974167722648,36.065618985164754,26.91102651434823,42.39446483001374,27.148550322378803,36.95607721064405,27.264823988871534,47.712030006395345,27.106617837868242,32.28000503083431,27.484220251241968,60.87504126703231,32.136653103882736,34.19281774653206,24.0,0.0,0.0,0.0,0.0,0.0,2627262.4108852977,0.0,729.7951141348049 
 05/16  13:00:00,36.0,813600.0,97.61284969191999,777600.0,216.0,36000.0,10.0,402.16139519879175,0.0,1447781.0227156503,0.0,27.148541252389418,36.693464957914955,27.059177644326727,44.572257654841216,27.29198628548171,38.67710692904001,27.470497460349605,43.196399308354906,27.271902570598368,32.752659914731346,27.70195435794879,63.78544576061198,32.50321789745317,34.693467245238594,24.0,0.0,0.0,0.0,0.0,0.0,2806509.833983726,0.0,779.5860649954794 
 05/16  14:00:00,38.4,813600.0,97.61284969191999,777600.0,216.0,36000.0,10.0,378.89151272746994,0.0,1364009.4458188917,0.0,27.239043921080174,37.85370591139158,27.157028662247015,45.3393867657128,27.37301093124716,46.34318455978284,27.60449727459449,43.14552258391516,27.31553709362194,33.93008952626178,27.86906892072989,64.94453348010592,32.791873171531165,35.682612850789496,24.0,0.0,0.0,0.0,0.0,0.0,2921058.7174259303,0.0,811.4051992849807 
 05/16  15:00:00,38.7,813600.0,97.61284969191999,777600.0,216.0,36000.0,10.0,310.215422308493,0.0,1116775.5203105747,0.0,27.24754334590424,38.26558631484951,27.195249794564074,44.29904671534529,27.375895712677117,52.99202573305611,27.64148850151691,42.70123574591211,27.2426825101178,34.43393499058842,27.95890829169322,63.75364511515022,32.080505354968864,35.02793495621381,24.0,0.0,0.0,0.0,0.0,0.0,2934553.130648829,0.0,815.1536474024525 
 05/16  16:00:00,37.7,813600.0,97.61284969191999,777600.0,216.0,36000.0,10.0,226.81469969870307,0.0,816532.918915331,0.0,27.202971837492516,37.93904918799915,27.19607642592552,41.714693813657085,27.336217811583413,57.612334616477725,27.60979638571564,41.63382145008486,27.115880970850075,34.35392120544646,27.99527233324349,59.76838569184332,30.858327766312414,33.68555686887851,24.0,0.0,0.0,0.0,0.0,0.0,2880206.6475380636,0.0,800.0574020939065 
 05/16  17:00:00,37.7,813600.0,97.61284969191999,777600.0,216.0,36000.0,10.0,169.29694829254294,0.0,609469.0138531546,0.0,27.163360223476083,37.860672557169195,27.2040644492787,39.819362562574256,27.319159360801656,59.69947923684816,27.57072627751028,40.675715315899765,27.038449091404463,34.51336458710557,28.03333011705257,54.222927444558216,30.233410463965697,33.11403062122804,24.000000000000004,0.0,0.0,0.0,0.0,0.0,2837693.5602866593,0.0,788.2482111907387 
 05/16  18:00:00,37.5,813600.0,97.61284969191996,777600.0,216.0,36000.0,10.0,122.89697944451991,0.0,442429.1260002717,0.0,27.139883461936535,37.46454396077099,27.222443775530966,38.66494223484991,27.33840741795759,50.80406463018251,27.539193287726842,39.6963135826028,26.99957342745176,34.58280779214822,28.07821636463018,47.66652677961073,29.86948491655994,32.78195283011587,24.0,0.0,0.0,0.0,0.0,0.0,2819752.0163347716,0.0,783.2644489818811 
 05/16  19:00:00,37.0,295200.0,39.20428323063999,259200.0,72.0,36000.0,10.0,67.29693605944493,0.0,242268.96981400176,0.0,27.064413795584542,36.152340504527814,27.18528448838424,37.565747887442804,27.32074399687664,43.8213203850481,27.450406508199812,38.63409068279715,26.913940853124682,34.51095526695956,28.049815808213246,42.154164487212675,29.105050194333785,31.641740449575536,23.999999999999993,0.0,0.0,0.0,0.0,0.0,2552800.9425702384,0.0,709.1113729361773 
 05/16  20:00:00,33.9,295200.0,39.20428323064,259200.0,72.0,36000.0,10.0,19.226975322982938,0.0,69217.11116273857,0.0,27.008128702988994,34.308248483045126,27.15875221898998,35.75252280395133,27.321955566674312,39.88118661062194,27.377212133659476,36.746662441298184,26.850017298445074,33.49165475547546,28.015689290248634,38.33306745372608,27.97910978172314,29.55927115959321,24.0,0.0,0.0,0.0,0.0,0.0,2489135.755840845,0.0,691.4265988446791 
 05/16  21:00:00,31.2,295200.0,39.20428323063999,259200.0,72.0,36000.0,10.0,4.001067349346915,0.0,14403.842457648894,0.0,26.997928000982213,32.808669578100904,27.15947430502275,34.212544007862896,27.354203083125178,37.380369080763444,27.348126188312616,35.239106013518814,26.835527973613637,32.471947780621015,28.006733182193265,35.5083604318502,26.885316182764086,27.20800945760857,24.0,0.0,0.0,0.0,0.0,0.0,2458272.5880944636,0.0,682.8534966929066 
 05/16  22:00:00,31.2,295200.0,39.20428323063999,259200.0,72.0,36000.0,10.0,3.8513445809147973,0.0,13864.84049129327,0.0,27.005166446409202,32.21512483657002,27.164143518153317,33.512722206063245,27.38471127629575,36.16041183385433,27.336194915794763,34.545824980912336,26.842069558358112,32.16782706745483,27.99771831797666,33.71537904228104,26.867899862012507,27.169926989068813,24.0,0.0,0.0,0.0,0.0,0.0,2459971.791437826,0.0,683.3254976216184 
 05/16  23:00:00,29.2,50400.0,6.867380538439999,43200.0,12.0,7200.0,2.0,0.0,4.432266122196422,0.0,15956.158039907119,26.977186533269776,31.17874102737069,27.134718841530724,32.341413874532144,27.364388209387528,34.56948120538192,27.290174291953207,33.35721803922069,26.816234551261868,31.35606240601648,27.93731652733153,32.09409056152613,26.279688105585706,25.93718211462499,24.0,0.0,0.0,0.0,0.0,0.0,2312635.36060017,0.0,642.3987112778251 
 05/16  24:00:00,29.0,50400.0,6.867380538439999,43200.0,12.0,7200.0,2.0,0.0,5.638630311426379,0.0,20299.069121134966,26.94390432749027,30.649597371118634,27.09651940775874,31.749137269904644,27.32824081465896,33.703664148381336,27.24008399435476,32.722862958937284,26.788081577664393,31.013308358064048,27.861369061960776,30.86412605338409,26.164605777696238,25.728721862965244,24.0,0.0,0.0,0.0,0.0,0.0,2273557.007126746,0.0,631.5436130907627 
 05/17  01:00:00,28.4,79200.0,14.867380538439999,43200.0,12.0,36000.0,10.0,0.0,9.527219018489768,0.0,34297.98846656317,26.893607146283486,30.06059127493192,27.042101740302943,31.105812271020657,27.268629232776544,32.85207769712295,27.1741749886057,32.02876486616303,26.744618184701807,30.61615123618181,27.761811999232,29.56018460082862,25.844906088426,25.096849959478902,24.0,0.0,0.0,0.0,0.0,0.0,2246397.804213565,0.0,623.9993900593236 
 05/17  02:00:00,27.2,79200.0,14.867380538439999,43200.0,12.0,36000.0,10.0,0.0,14.069373378705977,0.0,50649.74416334152,26.827762475031726,29.361054710232384,26.97281363346069,30.334498940879797,27.189826836563846,31.9215694311435,27.093791689930796,31.220321038024515,26.686874515902247,30.038259623896526,27.642764215695685,28.52250418617554,25.458656862945986,24.34574807039553,23.999999999999996,0.0,0.0,0.0,0.0,0.0,2174697.71396386,0.0,604.0826983232945 
 05/17  03:00:00,27.5,79200.0,14.867380538439999,43200.0,12.0,36000.0,10.0,0.0,12.817589410450115,0.0,46143.321877620416,26.756973478095233,29.082680509020864,26.89569954651034,30.022187595306217,27.104164960067504,31.478859543773957,27.009368165277785,30.854405366904054,26.625373879019566,29.887136434408603,27.51758461655251,27.66778702277615,25.48714730012898,24.425782459369657,24.0,0.0,0.0,0.0,0.0,0.0,2101303.721187495,0.0,583.6954781076375 
 05/17  04:00:00,26.3,79200.0,14.867380538439999,43200.0,12.0,36000.0,10.0,0.0,18.301605128147763,0.0,65885.77846133195,26.671457105031983,28.351605484638764,26.807237691080815,29.354796191031895,27.003029141482443,30.60727981738535,26.911074920432796,30.068002485565437,26.549297115356623,29.347540718373452,27.376478048352457,26.6965952311315,25.006938455027125,23.526483818216207,24.0,0.0,0.0,0.0,0.0,0.0,2011667.0674055854,0.0,558.7964076126626 
 05/17  05:00:00,26.0,79200.0,14.867380538439999,43200.0,12.0,36000.0,10.0,0.0,19.123118830237228,0.0,68843.22778885403,26.582547717917038,27.903123166177153,26.71375405984711,28.88535444500697,26.898383351793047,30.01801823577309,26.810150216705566,29.53640405249571,26.470391159631895,29.026226723904237,27.23257727924506,25.89243223517161,24.861605967321566,23.30869101478612,23.999999999999996,0.0,0.0,0.0,0.0,0.0,1921556.9585860493,0.0,533.7658218294581 
 05/17  06:00:00,25.8,79200.0,14.867380538439999,43200.0,12.0,36000.0,10.0,0.0,19.6038702484416,0.0,70573.93289438976,26.49066385033673,27.530916234853628,26.617104916855443,28.482055086398166,26.791035047837216,29.513950464863953,26.706971687605193,29.07771262997,26.388724534228036,28.76137442415953,27.08691271882548,25.192186165118514,24.74005482979186,23.14506121656268,24.0,0.0,0.0,0.0,0.0,0.0,1830328.2831955203,0.0,508.42452310986675 
 05/17  07:00:00,27.4,79200.0,14.867380538439999,43200.0,12.0,36000.0,10.0,46.55260221254175,0.0,167589.3679651503,0.0,26.50486092875788,28.99841643276006,26.59646895240069,29.290032174342745,26.789455303112586,30.29924071061771,26.709981591208884,33.686752277308976,26.415297811884937,29.074762960877866,27.059415040841706,28.540444562745826,25.72120402036694,24.662178066418505,24.0,0.0,0.0,0.0,0.0,0.0,1821102.4261895786,0.0,505.8617850526607 
 05/17  08:00:00,31.1,79200.0,14.867380538439999,43200.0,12.0,36000.0,10.0,113.18194764773956,0.0,407455.01153186243,0.0,26.567538440036078,31.49722886051205,26.617015055151843,31.275092221893694,26.836183080549922,32.27170748547808,26.762370758246895,44.55220703686618,26.488918207060472,30.182250212712315,27.089901738105233,35.226536915055405,27.295797263337704,27.53063465095795,24.0,0.0,0.0,0.0,0.0,0.0,1876993.4269373093,0.0,521.3870630381415 
 05/17  09:00:00,31.7,727200.0,87.87808861503999,691200.0,192.0,36000.0,10.0,161.32998946046865,0.0,580787.9620576871,0.0,26.684733179951486,32.205435857386306,26.69984661836495,32.59023023960467,26.936946794801845,33.48912950589758,26.874737270528335,52.76318392861326,26.61247829330199,30.608149594313403,27.18460203728826,42.27628211075867,28.01206518317423,28.575102770142962,24.000000000000004,0.0,0.0,0.0,0.0,0.0,2233881.9658863633,0.0,620.5227683017675 
 05/17  10:00:00,32.5,727200.0,87.87808861503997,691200.0,192.0,36000.0,10.0,231.44796031045078,0.0,833212.6571176228,0.0,26.815083054285736,33.40626413277376,26.795266980112984,35.418033879482834,27.050414284548193,34.67552518526563,27.015287136435663,53.46931221913228,26.77864603992274,31.056642478527852,27.307553764259644,49.38626417122135,29.296713231474087,30.158897676688525,24.0,0.0,0.0,0.0,0.0,0.0,2368931.7324177176,0.0,658.0365923382549 
 05/17  11:00:00,36.0,813600.0,97.61284969191999,777600.0,216.0,36000.0,10.0,325.9235582990228,0.0,1173324.809876482,0.0,27.003358711880747,35.65376560896136,26.94790036605612,39.86576297758981,27.22190858044003,36.892972009169696,27.23541034039784,52.49052365449778,27.041904189712813,32.51597560644399,27.51251848621867,56.36852004494644,31.438886691579626,33.457251171817575,24.000000000000004,0.0,0.0,0.0,0.0,0.0,2614943.584539663,0.0,726.3732179276842 
 05/17  12:00:00,36.8,813600.0,97.61284969191996,777600.0,216.0,36000.0,10.0,381.37289783136174,0.0,1372942.4321929023,0.0,27.177360751721615,36.830994931680756,27.104170248361036,43.270513163475705,27.380333845062655,38.04243830779497,27.458370700902847,48.79857777916516,27.281618628075186,33.213838274511254,27.726074309235237,61.34975233860076,32.39572832478473,34.645468440800414,23.999999999999996,0.0,0.0,0.0,0.0,0.0,2823344.8050339106,0.0,784.2624458427529 
 05/17  13:00:00,37.5,813599.9999999999,97.61284969191999,777600.0,216.0,36000.0,10.0,406.6399563414002,0.0,1463903.8428290407,0.0,27.32817584605952,37.631518709111475,27.246127096420416,45.59804218151306,27.51711593442466,40.00145144537811,27.66257805284798,44.24299863587483,27.445401575749386,33.81382577993459,27.937559421785163,64.662447635794,32.96931309010205,35.57516741707923,23.999999999999993,0.0,0.0,0.0,0.0,0.0,3003348.9309125203,0.0,834.2635919201446 
 05/17  14:00:00,39.5,813600.0,97.61284969192002,777600.0,216.0,36000.0,10.0,368.03989958986796,0.0,1324943.6385235246,0.0,27.39323818542492,38.61765286421372,27.32176033125646,45.68203992116539,27.570122412159705,46.56855907557969,27.77300307942917,43.89785961811248,27.453785780249373,34.89331974321587,28.07458396399654,63.95897395416471,33.03091496005652,36.31006205427809,23.999999999999993,0.0,0.0,0.0,0.0,0.0,3094007.388690714,0.0,859.4464968585316 
 05/17  15:00:00,39.8,813600.0,97.61284969192002,777600.0,216.0,36000.0,10.0,291.1288556788393,0.0,1048063.8804438214,0.0,27.375592310147518,38.79735421403338,27.336473556192338,43.962262341871075,27.544415603351034,51.2329832218052,27.78487104723455,43.09527209356872,27.350266725885877,35.39989232706242,28.132237381918436,60.460962310697,32.35428788462275,35.928472782245024,24.0,0.0,0.0,0.0,0.0,0.0,3080776.7080991715,0.0,855.7713078053254 
 05/17  16:00:00,38.7,813600.0,97.61284969191999,777600.0,216.0,36000.0,10.0,218.66054481889302,0.0,787177.9613480149,0.0,27.331307411636157,38.51891411099475,27.33566637448858,41.91180585992942,27.501460176950463,55.95034832585499,27.75335845211791,42.172165695239656,27.23629012704791,35.28241817669214,28.162256610554152,57.8524703331414,31.222612106496058,34.57874356884366,24.000000000000004,0.0,0.0,0.0,0.0,0.0,3022068.9754807935,0.0,839.4636043002204 
 05/17  17:00:00,38.9,813600.0,97.61284969191996,777600.0,216.0,36000.0,10.0,177.8150316898632,0.0,640134.1140835074,0.0,27.314406802867293,38.697592418738346,27.35732424502706,40.389069263232074,27.50063389542329,59.013775328840026,27.735867850406706,41.438529308672564,27.186968885657002,35.51532394076591,28.215215038164953,53.31569854619934,30.799568231578917,34.24928223602137,24.000000000000004,0.0,0.0,0.0,0.0,0.0,2998055.949447912,0.0,832.7933192910867 
 05/17  18:00:00,38.5,813600.0,97.61284969191996,777600.0,216.0,36000.0,10.0,135.80357461067194,0.0,488892.868598419,0.0,27.30402619762446,38.40179359966206,27.38303016754444,39.30189322207139,27.523717015938704,51.88794684853946,27.715897785021152,40.43194509649888,27.16259298955821,35.52267917345509,28.26280418901451,47.48053886664005,30.283193422262116,33.50287902287005,24.0,0.0,0.0,0.0,0.0,0.0,2989149.431637132,0.0,830.31928656587 
 05/17  19:00:00,38.7,295200.0,39.20428323063999,259200.0,72.0,36000.0,10.0,73.96492235590034,0.0,266273.72048124124,0.0,27.216928851953064,37.193595906414686,27.33334257991503,38.37920809842332,27.484718954898476,44.830757241845056,27.61405954424556,39.514923238439984,27.065978320638514,35.71071512998652,28.210416352015407,41.748268205190826,29.689857349775707,32.78274262103923,24.0,0.0,0.0,0.0,0.0,0.0,2715342.2577572493,0.0,754.2617382659026 
 05/17  20:00:00,33.5,295200.0,39.20428323063999,259200.0,72.0,36000.0,10.0,13.90714661784828,0.0,50065.72782425381,0.0,27.138122379623375,34.5402686208175,27.288792101620558,35.78917923778084,27.456015806049997,39.885376736177946,27.51700191221683,36.88313746896183,26.97956528638692,34.053589592956676,28.141562502603943,37.1701527330818,27.725950738618394,28.86615304718009,23.999999999999996,0.0,0.0,0.0,0.0,0.0,2615959.4562576255,0.0,726.6554045160071 
 05/17  21:00:00,34.0,295200.0,39.20428323064,259200.0,72.0,36000.0,10.0,16.784664192376592,0.0,60424.79109255573,0.0,27.13684974514515,34.00594513976164,27.28872486421158,35.245043172518564,27.49267751725041,38.47134240742772,27.495212249976944,36.303449969413826,26.97534723250521,33.869082406760675,28.13494833756072,35.33314121552516,27.86810414823833,29.19913184263379,24.000000000000004,0.0,0.0,0.0,0.0,0.0,2601386.9647419523,0.0,722.6074902060979 
 05/17  22:00:00,33.9,295200.0,39.20428323063999,259200.0,72.0,36000.0,10.0,14.843804681459842,0.0,53437.69685325543,0.0,27.1454845448066,33.54063034690617,27.292906590954097,34.74349742224222,27.52187906614949,37.38970489761251,27.483179997797862,35.74231932206834,26.983565709743246,33.69218003627236,28.121725522974437,33.767843956701654,27.736072557123805,28.961826932022632,24.000000000000004,0.0,0.0,0.0,0.0,0.0,2602565.177278336,0.0,722.9347714662044 
 05/17  23:00:00,31.3,50400.0,6.867380538439998,43200.0,12.0,7200.0,2.0,3.3293027991309714,0.0,11985.490076871498,0.0,27.112905825987728,32.399150254089925,27.25958475075981,33.49015989018371,27.495499757989638,35.769304142788265,27.43124086057584,34.43152370671006,26.9533193498157,32.802979236487076,28.051502243056035,32.1830195364217,26.93452492560209,27.23604004327308,24.0,0.0,0.0,0.0,0.0,0.0,2447233.624917828,0.0,679.78711803273 
 05/17  24:00:00,30.6,50400.0,6.867380538439999,43200.0,12.0,7200.0,2.0,0.49377522281723696,0.0,1777.590802142053,0.0,27.076201255983285,31.737864267493343,27.21866677485209,32.76643176582403,27.455171921478787,34.67843924373423,27.376530735069558,33.73044386256248,26.92203744774877,32.32849478258004,27.967632312001783,30.97577467072832,26.699986498283806,26.76230507914056,24.0,0.0,0.0,0.0,0.0,0.0,2401634.068222447,0.0,667.1205745062352 
 05/18  01:00:00,30.0,79200.0,14.867380538439999,43200.0,12.0,36000.0,10.0,0.0,4.026134250500543,0.0,14494.083301801955,27.025592660495253,31.131887688832627,27.16426658688738,32.12543621165103,27.394900183242395,33.83244087804972,27.3091958717118,33.04880406909427,26.878571742780405,31.917959108819897,27.86433497606465,29.633272002241984,26.338896386703027,26.04466082383152,23.999999999999996,0.0,0.0,0.0,0.0,0.0,2371281.421237593,0.0,658.6892836771092 
 05/18  02:00:00,28.2,79200.0,14.867380538439999,43200.0,12.0,36000.0,10.0,0.0,11.98799596146616,0.0,43156.785461278174,26.95777905898868,30.252835502552127,27.094919517747922,31.19074500034085,27.313994212748167,32.75930633623668,27.225881144252213,32.091663677876205,26.81898293971442,31.1465947359491,27.74049697427723,28.445136628358174,25.708694201208232,24.75153998704195,24.0,0.0,0.0,0.0,0.0,0.0,2293521.9802626306,0.0,637.0894389618418 
 05/18  03:00:00,27.8,79200.0,14.867380538439999,43200.0,12.0,36000.0,10.0,0.0,13.637949869474891,0.0,49096.61953010961,26.884567722804864,29.749888719440857,27.017491578372272,30.661574184914045,27.22586466605077,32.118051436403896,27.13827724160519,31.517518452728154,26.75520023110323,30.73245157501387,27.610676330728445,27.500255705987037,25.519989541716996,24.420497463049855,24.0,0.0,0.0,0.0,0.0,0.0,2214199.364130952,0.0,615.0553789252644 
 05/18  04:00:00,25.4,79200.0,14.867380538439999,43200.0,12.0,36000.0,10.0,0.0,22.70229082311335,0.0,81728.24696320806,26.794783848041792,28.658447574158043,26.927418879420756,29.484415971988973,27.120502793321467,30.827366724206776,27.03517785880666,30.317359903137003,26.674957967688485,29.72870284763704,27.463371635562208,26.41240318655869,24.761649466771587,22.93123758901578,24.0,0.0,0.0,0.0,0.0,0.0,2116979.1244699843,0.0,588.0497567972178 
