Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ROOM1:Zone Windows Total Heat Gain Energy [J](TimeStep),ROOM1:Zone Windows Total Heat Loss Energy [J](TimeStep),WALL_NORTH:Surface Inside Face Temperature [C](TimeStep),WALL_NORTH:Surface Outside Face Temperature [C](TimeStep),WALL_NORTH:Surface Inside Face Net Surface Thermal Radiation Heat Gain Energy [J](TimeStep),WALL_SOUTH:Surface Inside Face Temperature [C](TimeStep),WALL_SOUTH:Surface Outside Face Temperature [C](TimeStep),WALL_SOUTH:Surface Inside Face Net Surface Thermal Radiation Heat Gain Energy [J](TimeStep),WALL_EAST:Surface Inside Face Temperature [C](TimeStep),WALL_EAST:Surface Outside Face Temperature [C](TimeStep),WALL_EAST:Surface Inside Face Net Surface Thermal Radiation Heat Gain Energy [J](TimeStep),WALL_WEST:Surface Inside Face Temperature [C](TimeStep),WALL_WEST:Surface Outside Face Temperature [C](TimeStep),WALL_WEST:Surface Inside Face Net Surface Thermal Radiation Heat Gain Energy [J](TimeStep),FLOOR:Surface Inside Face Temperature [C](TimeStep),FLOOR:Surface Outside Face Temperature [C](TimeStep),FLOOR:Surface Inside Face Net Surface Thermal Radiation Heat Gain Energy [J](TimeStep),ROOF:Surface Inside Face Temperature [C](TimeStep),ROOF:Surface Outside Face Temperature [C](TimeStep),ROOF:Surface Inside Face Net Surface Thermal Radiation Heat Gain Energy [J](TimeStep),MYBINDO:Surface Inside Face Temperature [C](TimeStep),MYBINDO:Surface Outside Face Temperature [C](TimeStep),MYBINDO:Surface Inside Face Net Surface Thermal Radiation Heat Gain Energy [J](TimeStep),ROOM1:Zone Mean Air Temperature [C](TimeStep),ROOM1:Zone Air System Sensible Heating Energy [J](TimeStep),ROOM1:Zone Air System Sensible Cooling Energy [J](TimeStep) 
 05/19  08:00:00,24.0,276392.59793457255,0.0,26.155854729800218,24.765558942336558,124184.28913089303,26.460854348432434,23.950550008170286,24234.057322719364,27.30105260229458,24.657562085844702,-260313.23770180225,26.79249505279076,40.24104149992718,-89028.56209148502,26.251126152105986,23.50644794243663,174926.4932609433,26.562503687078536,28.457930111327414,-22276.82587152549,25.240448586826744,22.31883880556836,48273.78595025798,26.804557206189116,0.0,0.0 
 05/19  09:00:00,21.6,415596.41802000924,0.0,25.914779876335494,24.618546180021234,109553.88483282679,26.152577798527318,24.76723931199232,31507.051046591165,26.93028248555159,25.32324051568643,-230357.4611785751,26.635607853256158,48.33678711729001,-131372.6504060613,26.027921808493097,23.11977915347735,136131.9247442103,26.19194754992533,36.90407066558597,32567.737955414694,24.855148519855447,21.487817273257917,51969.513005593675,26.943673877840244,0.0,0.0 
 05/19  10:00:00,23.2,707700.3966705919,0.0,25.84460103056827,26.100170691777812,124929.15556503623,26.00607850707307,28.476032995584912,59577.9994272072,26.715751385813856,26.812597104404194,-166465.4474764222,26.860452476034865,48.79574379510995,-214484.15103377606,25.96294200940811,23.64041658516961,161887.55335232773,26.14936680977178,45.15935826107456,44416.720101810286,26.506946347370445,23.744272410209305,-9861.829936182994,26.88335870065988,0.0,0.0 
 05/19  11:00:00,24.8,1062176.5572256844,0.0,25.892620055082634,27.736311537630925,173450.25517215198,26.003505723006253,32.77450896703058,107892.38251995547,26.65649762257556,28.396229326357524,-81853.46817296879,27.436515862714902,46.34627903333259,-344570.9092276817,26.040242163630694,24.27418107014532,235356.9675448548,26.434540162031286,51.975405320521176,-13895.018062841475,28.473507065279307,26.228184493928666,-76380.20977347046,26.999243932032424,0.0,0.0 
 05/19  12:00:00,26.4,1304762.149288919,0.0,26.068306249437487,29.075000590099414,239332.10030575198,26.189288291089,36.59893671991317,156642.12890346482,26.741505356596345,29.665799491653218,14042.941595967968,28.181059357765914,41.88593731006019,-472835.2776176018,26.222465983113775,25.023697391300516,355672.1664889244,27.060210306663777,56.97192672858103,-176041.29824957802,29.90419435048483,28.177805877372634,-116812.76142692927,27.386894624170267,0.0,0.0 
 05/19  13:00:00,26.5,1351239.6289264958,0.0,26.381981395411355,29.709188469585627,307987.25584256725,26.592558986407077,38.60193561657288,189639.58048836677,26.97513104348212,31.739371054000255,108942.51454830256,28.972089921734256,36.39759705354506,-569921.2157401944,26.476739071310572,25.306336212015378,522813.16183436324,27.991648501482718,59.439453048357436,-444408.56784657954,30.37018046680788,28.547874477731057,-115052.72912682567,27.84102107850866,0.0,0.0 
 05/19  14:00:00,26.7,1216241.940478688,0.0,26.78323823130938,30.066115345582514,376865.2628266218,27.15906107083932,38.10457411998228,203430.77333574317,27.320613708989804,38.96345290715229,195862.44880745694,29.66213558838953,35.29619732542537,-604254.5699284443,26.75108398336708,25.565881083226582,733415.8199003934,29.159734330318248,59.18101504742373,-815516.6725732101,30.310521500967752,28.40908439291809,-89803.06236856099,27.998438142291114,0.0,145753.06466397288 
 05/19  15:00:00,26.8,941174.0862592563,0.0,27.19025268505297,30.12158035682116,436358.2802815966,27.786177797923038,36.41529389167291,195171.4306542808,27.74551626288662,45.623856038533866,248552.068882934,30.150342787017305,34.35408619529377,-576942.463674771,27.000341077770088,25.767355059895415,946443.8331490111,30.32332410787367,57.202099251674845,-1205624.9282732895,29.691688109299776,27.71761004962366,-43958.22101976191,27.999919096564174,0.0,459597.6604018749 
 05/19  16:00:00,26.9,596210.7076651371,0.0,27.59707421317945,29.77206575815685,488572.2529097028,28.43213842447558,33.71343361558878,176834.69300257807,28.32134949970578,51.817813580354674,242400.1939881921,30.48338808423188,33.27662226014789,-503116.3180211643,27.249340465924877,25.950797731965515,1146411.8003366776,31.421799403780277,53.36901939869917,-1574019.5039575477,28.49643550310975,26.33547755742586,22916.881741561927,27.999993068461762,0.0,747062.3006279466 
 05/19  17:00:00,26.9,383570.5942676546,0.0,28.009205172915795,29.704142940809803,539354.0477213647,29.024073447274084,31.52578573119469,170815.00064491743,29.089630013427527,54.69887494220753,169958.56108862447,30.726289579846995,32.215530552787044,-397233.6914819226,27.546161999941564,26.08898359367015,1317182.7179446067,32.39154727547479,47.71073433013282,-1861965.0600978527,28.03076617944771,25.761911121824937,61888.42418026284,27.999999205574934,0.0,1044646.6604088454 
